target_id,source_name,ra_hms,dec_dms,ra_deg,dec_deg,velocity_km_s,eligible_gbt,eligible_eff,eligible_srt,gbt_group,status,assigned_telescope,spectrum_url,observations_count,notes
mcg-08-17-077,MCG+08-17-077,09:18:52.2,+50:11:16.3,139.7175,50.18786111,629.9,True,True,True,Group14,unobserved,,,0,
wiseaj091858-6,WISEAJ091858.6,09:18:58.7,+58:14:07.3,139.74458333,58.23536111,1167.0,False,True,True,,unobserved,,,0,
lsbcd565-06,LSBCD565-06,09:19:30.4,+21:36:12.4,139.87666667,21.60344444,497.7,True,True,True,Group04,unobserved,,,0,
wiseaj092036-1,WISEAJ092036.1,09:20:36.2,+49:40:32.7,140.15083333,49.67575,477.0,True,True,True,Group14,unobserved,,,0,
viizw274,VIIZw274,09:21:06.3,+70:41:54.1,140.27625,70.69836111,839.1,True,True,True,Group20,unobserved,,,0,
wiseaj092115-0,WISEAJ092115.0,09:21:15.0,+09:43:52.0,140.3125,9.73111111,1384.0,False,True,True,,unobserved,,,0,
wiseaj092122-1,WISEAJ092122.1,09:21:22.1,+37:10:30.1,140.34208333,37.17502778,299.8,True,True,True,Group04,unobserved,,,0,
sdssj092240-61,SDSSJ092240.61,09:22:40.6,+48:34:34.7,140.66916667,48.57630556,747.1,True,True,True,Group14,unobserved,,,0,
eso565-g003,ESO565-G003,09:23:09.9,-20:10:03.0,140.79125,-20.1675,828.9,True,False,True,Group04,unobserved,,,0,
wiseaj092403-5,WISEAJ092403.5,09:24:03.6,+32:50:03.4,141.015,32.83427778,513.9,True,True,True,Group04,unobserved,,,0,
ugc04998,UGC04998,09:25:11.1,+68:22:58.4,141.29625,68.38288889,623.0,True,True,True,Group20,unobserved,,,0,
sbs0924-606a,SBS0924+606A,09:27:53.8,+60:24:20.7,141.97416667,60.40575,1317.0,False,True,True,,unobserved,,,0,
wiseaj092757-9,WISEAJ092757.9,09:27:58.0,+60:23:41.3,141.99166667,60.39480556,1317.6,False,True,True,,unobserved,,,0,
wiseaj092811-2,WISEAJ092811.2,09:28:11.2,+07:32:37.9,142.04666667,7.54386111,1374.0,False,True,True,,unobserved,,,0,
ugc05047,UGC05047,09:28:49.7,+51:33:38.0,142.20708333,51.56055556,502.0,True,True,True,Group14,unobserved,,,0,
lsbcd565-10,LSBCD565-10,09:30:12.8,+19:59:26.4,142.55333333,19.99066667,561.5,True,True,True,Group04,unobserved,,,0,
ngc2903,NGC2903,09:32:10.1,+21:30:03.0,143.04208333,21.50083333,549.8,True,True,True,Group04,unobserved,,,0,
ugc05076,UGC05076,09:32:36.4,+51:52:19.0,143.15166667,51.87194444,572.9,True,True,True,Group14,unobserved,,,0,
ugc05086,UGC05086,09:32:48.9,+21:27:55.8,143.20375,21.4655,491.1,True,True,True,Group04,unobserved,,,0,
mcg-09-16-029,MCG+09-16-029,09:33:45.3,+51:55:09.8,143.43875,51.91938889,602.8,True,True,True,Group14,unobserved,,,0,
ugca166,UGCA166,09:34:02.0,+55:14:27.9,143.50833333,55.24108333,751.0,True,True,True,Group14,unobserved,,,0,
wiseaj093441-7,WISEAJ093441.7,09:34:41.8,+32:32:03.5,143.67416667,32.53430556,1390.9,False,True,True,,unobserved,,,0,
cgcg035-007,CGCG035-007,09:34:44.7,+06:25:32.3,143.68625,6.42563889,545.6,True,True,True,Group04,unobserved,,,0,
wiseaj093521-5,WISEAJ093521.5,09:35:21.5,-13:48:52.0,143.83958333,-13.81444444,810.9,True,True,True,Group04,unobserved,,,0,
wiseaj093935-2,WISEAJ093935.2,09:39:35.2,-25:07:34.4,144.89666667,-25.12622222,730.9,True,False,True,Group04,unobserved,,,0,
mcg-10-14-029,MCG+10-14-029,09:40:01.9,+58:32:07.4,145.00791667,58.53538889,1073.0,True,True,True,Group14,unobserved,,,0,
wiseaj094003-3,WISEAJ094003.3,09:40:03.3,+44:59:31.5,145.01375,44.99208333,1369.6,False,True,True,,unobserved,,,0,
kug0937-480,KUG0937+480,09:40:19.5,+47:46:38.8,145.08125,47.77744444,546.3,True,True,True,Group14,unobserved,,,0,
ugc05151,UGC05151,09:40:27.0,+48:20:15.6,145.1125,48.33766667,770.5,True,True,True,Group14,unobserved,,,0,
holmbergi,HolmbergI,09:40:35.1,+71:10:46.4,145.14625,71.17955556,139.1,True,True,True,Group20,unobserved,,,0,
ic0549,IC0549,09:40:43.2,+03:57:35.4,145.18,3.95983333,1297.0,False,True,True,,unobserved,,,0,
kug0937-327,KUG0937+327,09:40:45.8,+32:28:20.6,145.19083333,32.47238889,1293.0,False,True,True,,unobserved,,,0,
ngc2950,NGC2950,09:42:35.1,+58:51:04.6,145.64625,58.85127778,1322.1,False,True,True,,unobserved,,,0,
ugc05179,UGC05179,09:43:01.7,+58:58:25.0,145.75708333,58.97361111,1348.0,False,True,True,,unobserved,,,0,
kug0939-587,KUG0939+587,09:43:23.0,+58:31:28.6,145.84583333,58.52461111,1344.3,False,True,True,,unobserved,,,0,
leoncinodwarf,LeoncinoDwarf,09:43:32.4,+33:26:57.9,145.885,33.44941667,514.0,True,True,True,Group04,unobserved,,,0,
wiseaj094420-0,WISEAJ094420.0,09:44:20.1,-22:54:58.5,146.08375,-22.91625,718.9,True,False,True,Group04,unobserved,,,0,
galexmscj09443,GALEXMSCJ09443,09:44:35.1,+71:28:57.7,146.14625,71.48269444,-38.0,True,True,True,Group20,unobserved,,,0,
ic0559,IC0559,09:44:43.9,+09:36:54.0,146.18291667,9.615,538.1,True,True,True,Group04,unobserved,,,0,
sdssj094515-30,SDSSJ094515.30,09:45:15.3,+69:23:25.9,146.31375,69.39052778,571.1,True,True,True,Group20,unobserved,,,0,
galexmscj09461,GALEXMSCJ09461,09:46:13.0,+68:42:55.0,146.55416667,68.71527778,1186.9,False,True,True,,unobserved,,,0,
mrk1424,MRK1424,09:46:28.0,+57:07:04.7,146.61666667,57.11797222,1182.4,False,True,True,,unobserved,,,0,
sdssj094700-22,SDSSJ094700.22,09:47:00.2,+30:39:41.5,146.75083333,30.66152778,1396.0,False,True,True,,unobserved,,,0,
sdssj094718-35,SDSSJ094718.35,09:47:18.4,+41:38:16.5,146.82666667,41.63791667,1396.3,False,True,True,,unobserved,,,0,
sdssj094805-89,SDSSJ094805.89,09:48:05.9,+07:07:43.7,147.02458333,7.12880556,523.2,True,True,True,Group04,unobserved,,,0,
wiseaj094847-4,WISEAJ094847.4,09:48:47.4,+27:52:25.6,147.1975,27.87377778,1316.4,False,True,True,,unobserved,,,0,
ugc05272,UGC05272,09:50:22.4,+31:29:16.0,147.59333333,31.48777778,512.9,True,True,True,Group04,unobserved,,,0,
ngc3024,NGC3024,09:50:27.4,+12:45:56.3,147.61416667,12.76563889,1344.0,False,True,True,,unobserved,,,0,
ngc3037,NGC3037,09:51:24.2,-27:00:39.8,147.85083333,-27.01105556,887.1,True,False,True,Group04,unobserved,,,0,
galexascj09515,GALEXASCJ09515,09:51:50.7,+72:04:59.4,147.96125,72.08316667,1180.9,False,True,True,,unobserved,,,0,
wiseaj095243-8,WISEAJ095243.8,09:52:43.8,+29:20:52.7,148.1825,29.34797222,1281.0,False,True,True,,unobserved,,,0,
lsbcd709-09,LSBCD709-09,09:52:58.8,+08:01:44.4,148.245,8.029,923.5,True,True,True,Group04,unobserved,,,0,
wiseaj095316-5,WISEAJ095316.5,09:53:16.5,+00:34:55.3,148.31875,0.58202778,932.0,True,True,True,Group04,unobserved,,,0,
wiseaj095326-2,WISEAJ095326.2,09:53:26.3,+69:31:17.6,148.35958333,69.52155556,92.9,True,True,True,Group20,unobserved,,,0,
ugc05306,UGC05306,09:54:09.2,+58:20:27.5,148.53833333,58.34097222,1176.0,False,True,True,,unobserved,,,0,
ngc3056,NGC3056,09:54:32.9,-28:17:53.6,148.63708333,-28.29822222,973.1,True,False,True,Group04,unobserved,,,0,
wiseaj095510-5,WISEAJ095510.5,09:55:10.5,-06:16:10.8,148.79375,-6.26966667,790.9,True,True,True,Group04,unobserved,,,0,
ngc3027,NGC3027,09:55:40.3,+72:12:13.4,148.91791667,72.20372222,1060.1,True,True,True,Group20,unobserved,,,0,
ugc05332,UGC05332,09:55:48.3,+16:24:49.7,148.95125,16.41380556,805.2,True,True,True,Group04,unobserved,,,0,
wiseaj095633-2,WISEAJ095633.2,09:56:33.3,+27:16:52.6,149.13875,27.28127778,1074.0,True,True,True,Group04,unobserved,,,0,
wiseaj095637-5,WISEAJ095637.5,09:56:37.6,-09:29:10.0,149.15666667,-9.48611111,602.0,True,True,True,Group04,unobserved,,,0,
ugc05340,UGC05340,09:56:45.7,+28:49:35.0,149.19041667,28.82638889,503.1,True,True,True,Group04,unobserved,,,0,
wiseaj095708-8,WISEAJ095708.8,09:57:08.9,-09:15:48.7,149.28708333,-9.26352778,542.0,True,True,True,Group04,unobserved,,,0,
wiseaj095729-3,WISEAJ095729.3,09:57:29.4,+27:45:24.3,149.3725,27.75675,1180.0,False,True,True,,unobserved,,,0,
holmbergix,HolmbergIX,09:57:32.0,+69:02:45.5,149.38333333,69.04597222,50.0,True,True,True,Group20,unobserved,,,0,
ugc05348,UGC05348,09:58:00.9,+47:19:28.4,149.50375,47.32455556,489.5,True,True,True,Group14,unobserved,,,0,
ugc05349,UGC05349,09:58:06.2,+37:17:33.4,149.52583333,37.29261111,1376.2,False,True,True,,unobserved,,,0,
galexmscj09582,GALEXMSCJ09582,09:58:21.3,+03:11:21.9,149.58875,3.18941667,70.0,True,True,True,Group04,unobserved,,,0,
sdssj095824-50,SDSSJ095824.50,09:58:24.5,-00:37:33.1,149.60208333,-0.62586111,892.6,True,True,True,Group04,unobserved,,,0,
galexascj09583,GALEXASCJ09583,09:58:36.8,-03:56:10.6,149.65333333,-3.93627778,1379.0,False,True,True,,unobserved,,,0,
eso435-g016,ESO435-G016,09:58:46.2,-28:37:18.6,149.6925,-28.62183333,980.0,True,False,True,Group04,unobserved,,,0,
kug0945-670,KUG0945+670,09:58:48.8,+66:50:55.1,149.70333333,66.84863889,89.6,True,True,True,Group20,unobserved,,,0,
ugc05354,UGC05354,09:58:53.4,+47:44:12.7,149.7225,47.73686111,1171.9,False,True,True,,unobserved,,,0,
galexascj09591,GALEXASCJ09591,09:59:10.3,+36:02:22.0,149.79291667,36.03944444,550.0,True,True,True,Group04,unobserved,,,0,
kug0955-694,KUG0955+694,09:59:10.7,+69:15:28.9,149.79458333,69.25802778,1217.7,False,True,True,,unobserved,,,0,
wiseaj095918-7,WISEAJ095918.7,09:59:18.7,+47:36:58.8,149.82791667,47.61633333,1099.6,True,True,True,Group14,unobserved,,,0,
eso435-ig020,ESO435-IG020,09:59:21.2,-28:08:01.4,149.83833333,-28.13372222,971.0,True,False,True,Group04,unobserved,,,0,
wiseaj095940-9,WISEAJ095940.9,09:59:40.9,+55:53:17.5,149.92041667,55.88819444,1246.0,False,True,True,,unobserved,,,0,
galexmscj09594,GALEXMSCJ09594,09:59:46.9,+55:53:10.0,149.94541667,55.88611111,1100.0,False,True,True,,unobserved,,,0,
sextansb,SextansB,10:00:00.1,+05:19:56.0,150.00041667,5.33222222,301.0,True,True,True,Group04,unobserved,,,0,
wiseaj100013-7,WISEAJ100013.7,10:00:13.8,-03:08:30.0,150.0575,-3.14166667,779.0,True,True,True,Group04,unobserved,,,0,
wiseaj100025-4,WISEAJ100025.4,10:00:25.5,+50:22:45.1,150.10625,50.37919444,538.1,True,True,True,Group14,unobserved,,,0,
wiseaj100035-2,WISEAJ100035.2,10:00:35.1,+37:42:46.9,150.14625,37.71302778,198.9,True,True,True,Group04,unobserved,,,0,
sdssj100036-50,SDSSJ100036.50,10:00:36.5,+30:32:09.8,150.15208333,30.53605556,486.1,True,True,True,Group04,unobserved,,,0,
ngc3073,NGC3073,10:00:52.1,+55:37:07.6,150.21708333,55.61877778,1128.0,False,True,True,,unobserved,,,0,
wiseaj100109-4,WISEAJ100109.4,10:01:09.5,+08:46:54.9,150.28958333,8.78191667,1265.0,False,True,True,,unobserved,,,0,
fgc0991,FGC0991,10:01:10.3,+00:54:31.0,150.29291667,0.90861111,1250.8,False,True,True,,unobserved,,,0,
cgcg265-055,CGCG265-055,10:01:14.4,+55:43:05.8,150.31,55.71827778,1297.6,False,True,True,,unobserved,,,0,
wiseaj100120-0,WISEAJ100120.0,10:01:19.9,+55:54:32.2,150.33291667,55.90894444,1164.0,False,True,True,,unobserved,,,0,
mcg-01-26-009,MCG-01-26-009,10:01:33.7,-06:31:34.3,150.39041667,-6.52619444,747.9,True,True,True,Group04,unobserved,,,0,
mcg-01-26-011,MCG-01-26-011,10:01:38.8,-08:14:56.3,150.41166667,-8.24897222,446.4,True,True,True,Group04,unobserved,,,0,
sdssj100150-85,SDSSJ100150.85,10:01:50.9,+55:47:34.7,150.46208333,55.79297222,1171.0,False,True,True,,unobserved,,,0,
ngc3098,NGC3098,10:02:16.7,+24:42:40.2,150.56958333,24.71116667,1397.0,False,True,True,,unobserved,,,0,
kug0959-299,KUG0959+299,10:02:23.2,+29:43:33.3,150.59666667,29.72591667,822.1,True,True,True,Group04,unobserved,,,0,
eso499-g035,ESO499-G035,10:02:34.1,-26:54:05.7,150.64208333,-26.90158333,372.0,True,False,True,Group04,unobserved,,,0,
ugca193,UGCA193,10:02:36.1,-06:00:49.3,150.65041667,-6.01369444,661.9,True,True,True,Group04,unobserved,,,0,
wiseaj100257-1,WISEAJ100257.1,10:02:57.1,+02:51:53.8,150.73791667,2.86494444,1349.1,False,True,True,,unobserved,,,0,
wiseaj100302-0,WISEAJ100302.0,10:03:02.0,+38:22:37.7,150.75833333,38.37713889,1339.7,False,True,True,,unobserved,,,0,
ngc3109,NGC3109,10:03:06.9,-26:09:34.5,150.77875,-26.15958333,402.9,True,False,True,Group04,unobserved,,,0,
wiseaj100311-1,WISEAJ100311.1,10:03:11.2,+55:35:58.0,150.79666667,55.59944444,1050.0,True,True,True,Group14,unobserved,,,0,
wiseaj100320-3,WISEAJ100320.3,10:03:20.3,+00:01:49.8,150.83458333,0.0305,329.8,True,True,True,Group04,unobserved,,,0,
wiseaj100331-6,WISEAJ100331.6,10:03:31.7,+55:31:21.0,150.88208333,55.5225,1347.8,False,True,True,,unobserved,,,0,
ugca196,UGCA196,10:03:41.7,-27:01:40.0,150.92375,-27.02777778,955.1,True,False,True,Group04,unobserved,,,0,
ngc3104,NGC3104,10:03:57.4,+40:45:25.1,150.98916667,40.75697222,592.0,True,True,True,Group14,unobserved,,,0,
am1001-270,AM1001-270,10:04:04.0,-27:19:55.2,151.01666667,-27.332,362.1,True,False,True,Group04,unobserved,,,0,
mrk0714,MRK0714,10:04:08.7,+06:30:37.6,151.03625,6.51044444,1252.8,False,True,True,,unobserved,,,0,
wiseaj100425-1,WISEAJ100425.1,10:04:25.1,+02:33:31.4,151.10458333,2.55872222,1129.4,False,True,True,,unobserved,,,0,
ngc3113,NGC3113,10:04:26.2,-28:26:39.1,151.10916667,-28.44419444,1082.9,True,False,True,Group04,unobserved,,,0,
sdssj100427-03,SDSSJ100427.03,10:04:27.0,+01:53:41.3,151.1125,1.89480556,1287.7,False,True,True,,unobserved,,,0,
ugc05427,UGC05427,10:04:41.0,+29:21:51.5,151.17083333,29.36430556,476.6,True,True,True,Group04,unobserved,,,0,
wiseaj100443-9,WISEAJ100443.9,10:04:43.9,+55:19:42.6,151.18291667,55.3285,1148.0,False,True,True,,unobserved,,,0,
ugc05428,UGC05428,10:05:06.4,+66:33:30.8,151.27666667,66.55855556,-129.2,True,True,True,Group14,unobserved,,,0,
sdssj100512-15,SDSSJ100512.15,10:05:12.2,+37:22:01.5,151.30083333,37.36708333,479.7,True,True,True,Group04,unobserved,,,0,
ngc3115,NGC3115,10:05:14.0,-07:43:06.9,151.30833333,-7.71858333,685.6,True,True,True,Group04,unobserved,,,0,
galexascj10051,GALEXASCJ10051,10:05:17.5,+01:38:25.8,151.32291667,1.6405,1253.5,False,True,True,,unobserved,,,0,
ugc05423,UGC05423,10:05:30.1,+70:21:50.9,151.37541667,70.36413889,347.5,True,True,True,Group20,unobserved,,,0,
eso435-g039,ESO435-G039,10:05:39.6,-28:26:43.7,151.415,-28.44547222,1042.1,True,False,True,Group04,unobserved,,,0,
ngc3115b,NGC3115B,10:05:41.6,-07:58:53.3,151.42333333,-7.98147222,680.6,True,True,True,Group04,unobserved,,,0,
wiseaj100601-6,WISEAJ100601.6,10:06:01.6,-03:01:40.3,151.50666667,-3.02786111,779.0,True,True,True,Group04,unobserved,,,0,
ugc05446,UGC05446,10:06:30.9,+32:56:49.0,151.62875,32.94694444,1356.0,False,True,True,,unobserved,,,0,
ngc3125,NGC3125,10:06:33.4,-29:56:05.5,151.63916667,-29.93486111,1112.8,False,False,True,,unobserved,,,0,
ugc05442,UGC05442,10:07:01.9,+67:49:39.8,151.75791667,67.82772222,-15.0,True,True,True,Group20,unobserved,,,0,
ngc3118,NGC3118,10:07:11.6,+33:01:38.9,151.79833333,33.02747222,1341.9,False,True,True,,unobserved,,,0,
ugc05451,UGC05451,10:07:18.9,+47:00:23.0,151.82875,47.00638889,631.5,True,True,True,Group14,unobserved,,,0,
ugc05456,UGC05456,10:07:19.6,+10:21:42.5,151.83166667,10.36180556,544.1,True,True,True,Group04,unobserved,,,0,
ugc05464,UGC05464,10:08:07.7,+29:32:34.4,152.03208333,29.54288889,1020.5,True,True,True,Group04,unobserved,,,0,
ugc05460,UGC05460,10:08:09.2,+51:50:41.6,152.03833333,51.84488889,1093.0,True,True,True,Group14,unobserved,,,0,
ugc05459,UGC05459,10:08:09.9,+53:05:00.7,152.04125,53.08352778,1108.9,False,True,True,,unobserved,,,0,
wiseaj100836-4,WISEAJ100836.4,10:08:36.4,-04:37:35.3,152.15166667,-4.62647222,720.0,True,True,True,Group04,unobserved,,,0,
ugc05455,UGC05455,10:08:50.6,+70:38:00.0,152.21083333,70.63333333,1290.9,False,True,True,,unobserved,,,0,
ngc3137,NGC3137,10:09:07.4,-29:03:50.5,152.28083333,-29.06402778,1104.1,False,False,True,,unobserved,,,0,
wiseaj100919-7,WISEAJ100919.7,10:09:19.8,+27:56:44.3,152.3325,27.94563889,583.0,True,True,True,Group04,unobserved,,,0,
ugc05478,UGC05478,10:09:31.7,+30:09:01.1,152.38208333,30.15030556,1376.9,False,True,True,,unobserved,,,0,
wiseaj100935-8,WISEAJ100935.8,10:09:35.9,+56:18:56.9,152.39958333,56.31580556,1122.1,False,True,True,,unobserved,,,0,
ugc05479,UGC05479,10:10:09.6,+54:30:07.0,152.54,54.50194444,1105.0,False,True,True,,unobserved,,,0,
wiseaj101014-9,WISEAJ101014.9,10:10:15.0,+46:17:44.4,152.5625,46.29566667,1099.3,True,True,True,Group14,unobserved,,,0,
sdssj101020-51,SDSSJ101020.51,10:10:20.5,+07:45:13.6,152.58541667,7.75377778,1280.1,False,True,True,,unobserved,,,0,
was05,WAS05,10:10:32.8,+22:00:38.9,152.63666667,22.01080556,1266.9,False,True,True,,unobserved,,,0,
sextansa,SextansA,10:11:00.8,-04:41:34.2,152.75333333,-4.69283333,324.1,True,True,True,Group04,unobserved,,,0,
2masxj10110817,2MASXJ10110817,10:11:08.2,+23:52:30.7,152.78416667,23.87519444,1316.7,False,True,True,,unobserved,,,0,
wiseaj101116-2,WISEAJ101116.2,10:11:16.2,+24:03:56.3,152.8175,24.06563889,1332.5,False,True,True,,unobserved,,,0,
wiseaj101151-8,WISEAJ101151.8,10:11:51.9,+28:01:18.2,152.96625,28.02172222,1315.0,False,True,True,,unobserved,,,0,
wiseaj101233-0,WISEAJ101233.0,10:12:33.0,+03:42:27.7,153.1375,3.70769444,1121.2,False,True,True,,unobserved,,,0,
cgcg123-024,CGCG123-024,10:12:52.8,+22:43:19.4,153.22,22.72205556,1281.0,False,True,True,,unobserved,,,0,
wiseaj101259-9,WISEAJ101259.9,10:12:59.9,+39:46:17.3,153.24958333,39.77147222,1316.3,False,True,True,,unobserved,,,0,
ngc3165,NGC3165,10:13:31.3,+03:22:30.0,153.38041667,3.375,1310.0,False,True,True,,unobserved,,,0,
ngc3166,NGC3166,10:13:45.7,+03:25:29.3,153.44041667,3.42480556,1183.0,False,True,True,,unobserved,,,0,
ugc05522,UGC05522,10:13:58.9,+07:01:26.7,153.49541667,7.02408333,1219.9,False,True,True,,unobserved,,,0,
galexascj10135,GALEXASCJ10135,10:13:59.9,+03:32:03.3,153.49958333,3.53425,1307.1,False,True,True,,unobserved,,,0,
galexascj10140,GALEXASCJ10140,10:14:08.0,+03:20:41.6,153.53333333,3.34488889,1346.1,False,True,True,,unobserved,,,0,
wiseaj101431-8,WISEAJ101431.8,10:14:32.0,+03:21:59.3,153.63333333,3.36647222,1246.6,False,True,True,,unobserved,,,0,
ngc3175,NGC3175,10:14:42.2,-28:52:19.0,153.67583333,-28.87194444,1087.0,True,False,True,Group04,unobserved,,,0,
eso436-g004,ESO436-G004,10:14:48.7,-28:57:24.3,153.70291667,-28.95675,1095.1,True,False,True,Group04,unobserved,,,0,
wiseaj101451-5,WISEAJ101451.5,10:14:51.5,+03:38:52.6,153.71458333,3.64794444,989.0,True,True,True,Group04,unobserved,,,0,
wiseaj101504-4,WISEAJ101504.4,10:15:04.5,+26:34:00.2,153.76875,26.56672222,1374.3,False,True,True,,unobserved,,,0,
galexascj10150,GALEXASCJ10150,10:15:09.3,-05:17:13.0,153.78875,-5.28694444,1332.0,False,True,True,,unobserved,,,0,
wiseaj101547-9,WISEAJ101547.9,10:15:47.9,+37:44:59.4,153.94958333,37.74983333,1271.0,False,True,True,,unobserved,,,0,
ugc05539,UGC05539,10:15:55.3,+02:41:14.2,153.98041667,2.68727778,1278.0,False,True,True,,unobserved,,,0,
galexascj10161,GALEXASCJ10161,10:16:14.6,-03:45:14.8,154.06083333,-3.75411111,1169.0,False,True,True,,unobserved,,,0,
kug1013-414,KUG1013+414,10:16:15.7,+41:09:59.1,154.06541667,41.16641667,517.5,True,True,True,Group14,unobserved,,,0,
ugc05540,UGC05540,10:16:21.7,+37:46:48.7,154.09041667,37.78019444,1163.0,False,True,True,,unobserved,,,0,
kug1013-381,KUG1013+381,10:16:24.5,+37:54:45.9,154.10208333,37.91275,1162.8,False,True,True,,unobserved,,,0,
ngc3177,NGC3177,10:16:34.1,+21:07:22.8,154.14208333,21.123,1310.0,False,True,True,,unobserved,,,0,
wiseaj101659-0,WISEAJ101659.0,10:16:59.1,+03:42:34.9,154.24625,3.70969444,1204.1,False,True,True,,unobserved,,,0,
wiseaj101702-3,WISEAJ101702.3,10:17:02.3,+03:38:45.7,154.25958333,3.64602778,1038.2,True,True,True,Group04,unobserved,,,0,
wiseaj101708-5,WISEAJ101708.5,10:17:08.6,+33:51:06.3,154.28583333,33.85175,1369.0,False,True,True,,unobserved,,,0,
ic0600,IC0600,10:17:10.9,-03:29:53.5,154.29541667,-3.49819444,1311.0,False,True,True,,unobserved,,,0,
kug1014-433,KUG1014+433,10:17:33.0,+43:08:41.1,154.3875,43.14475,1132.4,False,True,True,,unobserved,,,0,
cgcg123-035,CGCG123-035,10:17:39.7,+22:48:35.6,154.41541667,22.80988889,1178.0,False,True,True,,unobserved,,,0,
ngc3190,NGC3190,10:18:05.6,+21:49:56.0,154.52333333,21.83222222,1310.1,False,True,True,,unobserved,,,0,
ngc3184,NGC3184,10:18:16.9,+41:25:27.4,154.57041667,41.42427778,581.9,True,True,True,Group14,unobserved,,,0,
wiseaj101821-5,WISEAJ101821.5,10:18:21.5,-01:57:22.0,154.58958333,-1.95611111,749.0,True,True,True,Group04,unobserved,,,0,
lsbcf567-01,LSBCF567-01,10:19:01.4,+21:17:01.0,154.75583333,21.28361111,1083.4,True,True,True,Group04,unobserved,,,0,
wiseaj101928-5,WISEAJ101928.5,10:19:28.6,+29:23:01.9,154.86916667,29.38386111,875.6,True,True,True,Group04,unobserved,,,0,
eso567-g048,ESO567-G048,10:19:41.7,-17:44:59.6,154.92375,-17.74988889,900.9,True,True,True,Group04,unobserved,,,0,
ugc05571,UGC05571,10:19:42.5,+52:03:55.1,154.92708333,52.06530556,661.9,True,True,True,Group14,unobserved,,,0,
wiseaj101952-4,WISEAJ101952.4,10:19:52.4,+69:11:19.8,154.96833333,69.18883333,557.0,True,True,True,Group20,unobserved,,,0,
ngc3198,NGC3198,10:19:55.0,+45:32:59.3,154.97916667,45.54980556,660.1,True,True,True,Group14,unobserved,,,0,
wiseaj101959-9,WISEAJ101959.9,10:19:59.9,+24:47:24.6,154.99958333,24.79016667,1258.3,False,True,True,,unobserved,,,0,
wiseaj102026-4,WISEAJ102026.4,10:20:26.4,+40:52:41.1,155.11,40.87808333,1161.9,False,True,True,,unobserved,,,0,
wiseaj102045-6,WISEAJ102045.6,10:20:45.7,-00:41:23.4,155.19041667,-0.68983333,209.9,True,True,True,Group04,unobserved,,,0,
ugc05588,UGC05588,10:20:57.1,+25:21:53.6,155.23791667,25.36488889,1290.9,False,True,True,,unobserved,,,0,
ngc3213,NGC3213,10:21:17.3,+19:39:07.2,155.32208333,19.652,1347.0,False,True,True,,unobserved,,,0,
wiseaj102138-9,WISEAJ102138.9,10:21:38.9,+00:53:59.8,155.41208333,0.89994444,700.8,True,True,True,Group04,unobserved,,,0,
ngc3206,NGC3206,10:21:47.5,+56:55:49.4,155.44791667,56.93038889,1150.9,False,True,True,,unobserved,,,0,
sdssj102148-93,SDSSJ102148.93,10:21:48.9,+64:17:60.0,155.45375,64.3,524.8,True,True,True,Group14,unobserved,,,0,
wiseaj102256-0,WISEAJ102256.0,10:22:56.0,+19:44:26.8,155.73333333,19.74077778,299.8,True,True,True,Group04,unobserved,,,0,
wiseaj102322-4,WISEAJ102322.4,10:23:22.4,+19:54:51.7,155.84333333,19.91436111,1338.0,False,True,True,,unobserved,,,0,
sdssj102331-28,SDSSJ102331.28,10:23:31.2,+04:07:50.0,155.88,4.13055556,299.8,True,True,True,Group04,unobserved,,,0,
kug1020-571,KUG1020+571,10:23:32.4,+56:55:53.9,155.885,56.93163889,1231.0,False,True,True,,unobserved,,,0,
ngc3220,NGC3220,10:23:44.8,+57:01:36.2,155.93666667,57.02672222,1161.7,False,True,True,,unobserved,,,0,
wiseaj102344-9,WISEAJ102344.9,10:23:45.0,+27:06:39.9,155.9375,27.11108333,522.9,True,True,True,Group04,unobserved,,,0,
ugc05612,UGC05612,10:24:06.2,+70:52:56.5,156.02583333,70.88236111,1010.9,True,True,True,Group20,unobserved,,,0,
ugc05629,UGC05629,10:24:13.0,+21:02:59.1,156.05416667,21.04975,1238.1,False,True,True,,unobserved,,,0,
